City_ID,City,Country,Date,Lat,Lng,Cloudiness,Humidity,Max Temp,Wind Speed
322,Belaya Gora,RU,1673999388,68.5333,146.4167,100,100,-41.14,1.13
323,Gao,ML,1673999388,16.6362,1.637,32,16,18.0,4.74
324,Monchegorsk,RU,1673999388,67.9397,32.8739,58,98,-11.17,2.97
325,Janakkala,FI,1673999389,60.9,24.6,100,97,-0.11,4.21
326,Hof,DE,1673999332,50.3167,11.9167,100,75,-0.7,4.02
327,Shitanjing,CN,1673999389,39.2342,106.3439,0,44,-9.14,8.49
328,Cockburn Town,TC,1673998927,21.4612,-71.1419,40,53,23.98,4.12
329,Władysławowo,PL,1673999389,54.7909,18.4009,52,85,3.64,4.61
330,Kpandu,GH,1673999389,6.9954,0.2931,14,67,24.94,2.31
331,Funadhoo,MV,1673999389,6.15,73.2667,59,77,26.97,7.05
332,Kaputa,ZM,1673999390,-8.4689,29.6619,100,89,19.47,1.32
333,Monywa,MM,1673999390,22.1167,95.1333,0,71,14.73,2.37
334,Huejuquilla el Alto,MX,1673999390,22.6,-103.8667,54,13,19.13,5.29
335,Raudeberg,NO,1673998956,61.9875,5.1352,100,72,1.37,3.61
336,Forsytheganj,BY,1673999390,52.6333,29.7333,99,98,2.88,4.31
337,Hukuntsi,BW,1673999391,-24.0,21.75,59,44,25.67,7.03
338,Camaná,PE,1673999391,-16.6228,-72.7111,21,81,22.04,3.01
339,Paris,FR,1673999008,48.8534,2.3488,100,86,2.28,4.12
340,Nizhniy Tsasuchey,RU,1673999391,50.5167,115.1333,100,95,-19.58,2.41
341,Aktau,KZ,1673998860,43.65,51.2,0,46,-6.68,5.33
342,Biloela,AU,1673999391,-24.4167,150.5,74,62,25.75,6.18
343,Vilhena,BR,1673999006,-12.7406,-60.1458,75,83,24.12,1.03
344,Udachny,RU,1673999140,66.4167,112.4,95,63,-45.31,2.09
345,Heihe,CN,1673999392,50.2441,127.4902,89,100,-35.34,1.73
346,Krasnosel'kup,RU,1673998899,65.7,82.4667,99,84,-28.49,5.74
347,Sesheke,ZM,1673999392,-17.4759,24.2968,97,96,18.78,2.34
